accuracy_after_ft,accuracy_before_ft,accuracy_drop,accuracy_recovery,achieved_sparsity_global,error,method,pruning_method,run_dir,seed,target_sparsity
0.7187,0.7187,0.0027000000000000357,0.0,0.09990530303030302,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.1
0.1184,0.1184,0.603,0.0,0.2999526515151515,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.3
0.0123,0.0123,0.7091000000000001,0.0,0.4815340909090909,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.5
0.01,0.01,0.7114,0.0,0.6777935606060606,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.7
0.01,0.01,0.7114,0.0,0.7755681818181818,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.8
0.01,0.01,0.7114,0.0,0.8716856060606061,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.9
0.7169,0.7169,0.0045000000000000595,0.0,0.09990530303030302,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.1
0.1163,0.1163,0.6051000000000001,0.0,0.29711174242424243,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.3
0.0186,0.0186,0.7028000000000001,0.0,0.4817708333333333,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.5
0.01,0.01,0.7114,0.0,0.6801609848484849,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.7
0.01,0.01,0.7114,0.0,0.7755681818181818,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.8
0.01,0.01,0.7114,0.0,0.8752367424242424,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.9
0.3998,0.3998,0.32160000000000005,0.0,0.09990530303030302,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.1
0.0633,0.0633,0.6581,0.0,0.2999526515151515,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.3
0.0117,0.0117,0.7097,0.0,0.5,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.5
0.01,0.01,0.7114,0.0,0.6998106060606061,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.7
0.01,0.01,0.7114,0.0,0.7999526515151515,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.8
0.01,0.01,0.7114,0.0,0.8989109848484849,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.9
0.6342,0.6342,0.08720000000000006,0.0,0.09990530303030302,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.1
0.0671,0.0671,0.6543,0.0,0.29711174242424243,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.3
0.012,0.012,0.7094,0.0,0.4817708333333333,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.5
0.01,0.01,0.7114,0.0,0.6801609848484849,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.7
0.01,0.01,0.7114,0.0,0.7755681818181818,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.8
0.01,0.01,0.7114,0.0,0.8752367424242424,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.9
0.7193,0.7193,0.0020999999999999908,0.0,0.09990530303030302,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.1
0.0892,0.0892,0.6322000000000001,0.0,0.29711174242424243,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.3
0.0147,0.0147,0.7067,0.0,0.4817708333333333,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.5
0.01,0.01,0.7114,0.0,0.6801609848484849,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.7
0.01,0.01,0.7114,0.0,0.7755681818181818,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.8
0.01,0.01,0.7114,0.0,0.8752367424242424,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092720_13469053,456,0.9
0.7198,0.7198,0.0030000000000000027,0.0,0.09990530303030302,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.1
0.2322,0.2322,0.49060000000000004,0.0,0.2999526515151515,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.3
0.0185,0.0185,0.7043,0.0,0.4815340909090909,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.5
0.0101,0.0101,0.7127,0.0,0.6782670454545454,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.7
0.01,0.01,0.7128,0.0,0.7758049242424242,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.8
0.01,0.01,0.7128,0.0,0.8726325757575758,,bp,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.9
0.7189,0.7189,0.0039000000000000146,0.0,0.09990530303030302,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.1
0.1157,0.1157,0.6071,0.0,0.29711174242424243,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.3
0.01,0.01,0.7128,0.0,0.4817708333333333,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.5
0.01,0.01,0.7128,0.0,0.6789772727272727,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.7
0.01,0.01,0.7128,0.0,0.7758049242424242,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.8
0.01,0.01,0.7128,0.0,0.8752367424242424,,bp,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.9
0.3914,0.3914,0.3314,0.0,0.09990530303030302,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.1
0.0444,0.0444,0.6784,0.0,0.2999526515151515,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.3
0.0189,0.0189,0.7039,0.0,0.5,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.5
0.0172,0.0172,0.7056,0.0,0.6998106060606061,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.7
0.01,0.01,0.7128,0.0,0.7999526515151515,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.8
0.01,0.01,0.7128,0.0,0.8963068181818182,,bp,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.9
0.6541,0.6541,0.06869999999999998,0.0,0.09990530303030302,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.1
0.0569,0.0569,0.6659,0.0,0.29711174242424243,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.3
0.01,0.01,0.7128,0.0,0.4817708333333333,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.5
0.01,0.01,0.7128,0.0,0.6789772727272727,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.7
0.01,0.01,0.7128,0.0,0.7758049242424242,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.8
0.01,0.01,0.7128,0.0,0.8752367424242424,,bp,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.9
0.7189,0.7189,0.0039000000000000146,0.0,0.09990530303030302,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.1
0.1942,0.1942,0.5286,0.0,0.29711174242424243,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.3
0.0139,0.0139,0.7089,0.0,0.4817708333333333,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.5
0.01,0.01,0.7128,0.0,0.6789772727272727,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.7
0.01,0.01,0.7128,0.0,0.7758049242424242,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.8
0.01,0.01,0.7128,0.0,0.8752367424242424,,bp,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_baseline_e100_20260517_092721_13469054,789,0.9
0.7169,0.7169,0.005099999999999993,0.0,0.09990530303030302,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.1
0.1133,0.1133,0.6087,0.0,0.2999526515151515,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.3
0.01,0.01,0.712,0.0,0.4815340909090909,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.5
0.01,0.01,0.712,0.0,0.6794507575757576,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.7
0.01,0.01,0.712,0.0,0.7758049242424242,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.8
0.01,0.01,0.712,0.0,0.8731060606060606,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.9
0.7172,0.7172,0.0048000000000000265,0.0,0.09990530303030302,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.1
0.0424,0.0424,0.6796,0.0,0.29521780303030304,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.3
0.01,0.01,0.712,0.0,0.48200757575757575,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.5
0.01,0.01,0.712,0.0,0.681344696969697,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.7
0.01,0.01,0.712,0.0,0.7772253787878788,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.8
0.01,0.01,0.712,0.0,0.8752367424242424,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.9
0.4473,0.4473,0.2747,0.0,0.09990530303030302,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.1
0.0574,0.0574,0.6646,0.0,0.2999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.3
0.0134,0.0134,0.7086,0.0,0.5,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.5
0.01,0.01,0.712,0.0,0.6998106060606061,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.7
0.01,0.01,0.712,0.0,0.7990056818181818,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.8
0.01,0.01,0.712,0.0,0.8944128787878788,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.9
0.5258,0.5258,0.19619999999999993,0.0,0.09990530303030302,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.1
0.0368,0.0368,0.6852,0.0,0.29521780303030304,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.3
0.01,0.01,0.712,0.0,0.48200757575757575,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.5
0.01,0.01,0.712,0.0,0.681344696969697,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.7
0.01,0.01,0.712,0.0,0.7772253787878788,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.8
0.01,0.01,0.712,0.0,0.8752367424242424,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.9
0.716,0.716,0.006000000000000005,0.0,0.09990530303030302,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.1
0.1139,0.1139,0.6081,0.0,0.29521780303030304,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.3
0.0116,0.0116,0.7103999999999999,0.0,0.48200757575757575,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.5
0.01,0.01,0.712,0.0,0.681344696969697,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.7
0.01,0.01,0.712,0.0,0.7772253787878788,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.8
0.01,0.01,0.712,0.0,0.8752367424242424,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_182830_13530254,42,0.9
0.7202,0.7202,0.000200000000000089,0.0,0.09990530303030302,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.1
0.0955,0.0955,0.6249,0.0,0.2999526515151515,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.3
0.0172,0.0172,0.7032,0.0,0.4815340909090909,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.5
0.01,0.01,0.7104,0.0,0.6770833333333334,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.7
0.01,0.01,0.7104,0.0,0.7755681818181818,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.8
0.01,0.01,0.7104,0.0,0.8714488636363636,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.9
0.7184,0.7184,0.0020000000000000018,0.0,0.09990530303030302,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.1
0.038,0.038,0.6824,0.0,0.2956912878787879,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.3
0.01,0.01,0.7104,0.0,0.4817708333333333,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.5
0.01,0.01,0.7104,0.0,0.6787405303030303,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.7
0.01,0.01,0.7104,0.0,0.7762784090909091,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.8
0.01,0.01,0.7104,0.0,0.8752367424242424,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.9
0.2458,0.2458,0.4746,0.0,0.09990530303030302,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.1
0.041,0.041,0.6794,0.0,0.2999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.3
0.0199,0.0199,0.7005,0.0,0.5,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.5
0.01,0.01,0.7104,0.0,0.6998106060606061,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.7
0.01,0.01,0.7104,0.0,0.7999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.8
0.01,0.01,0.7104,0.0,0.8946496212121212,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.9
0.7112,0.7112,0.009199999999999986,0.0,0.09990530303030302,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.1
0.0329,0.0329,0.6875,0.0,0.2956912878787879,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.3
0.01,0.01,0.7104,0.0,0.4817708333333333,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.5
0.01,0.01,0.7104,0.0,0.6787405303030303,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.7
0.01,0.01,0.7104,0.0,0.7762784090909091,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.8
0.01,0.01,0.7104,0.0,0.8752367424242424,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.9
0.7191,0.7191,0.0013000000000000789,0.0,0.09990530303030302,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.1
0.1683,0.1683,0.5521,0.0,0.2956912878787879,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.3
0.0209,0.0209,0.6995,0.0,0.4817708333333333,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.5
0.0107,0.0107,0.7097,0.0,0.6787405303030303,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.7
0.01,0.01,0.7104,0.0,0.7762784090909091,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.8
0.0084,0.0084,0.7120000000000001,0.0,0.8752367424242424,,bp_synergy,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184137_13530255,123,0.9
0.7172,0.7172,0.0042000000000000925,0.0,0.09990530303030302,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.1
0.1101,0.1101,0.6113000000000001,0.0,0.2999526515151515,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.3
0.0215,0.0215,0.6999000000000001,0.0,0.4815340909090909,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.5
0.01,0.01,0.7114,0.0,0.6773200757575758,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.7
0.01,0.01,0.7114,0.0,0.7765151515151515,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.8
0.01,0.01,0.7114,0.0,0.8707386363636364,,bp_synergy,magnitude,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.9
0.7191,0.7191,0.0023000000000000798,0.0,0.09990530303030302,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.1
0.0527,0.0527,0.6687000000000001,0.0,0.29640151515151514,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.3
0.01,0.01,0.7114,0.0,0.4817708333333333,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.5
0.01,0.01,0.7114,0.0,0.6808712121212122,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.7
0.01,0.01,0.7114,0.0,0.7772253787878788,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.8
0.01,0.01,0.7114,0.0,0.8752367424242424,,bp_synergy,taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.9
0.4101,0.4101,0.3113,0.0,0.09990530303030302,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.1
0.058,0.058,0.6634,0.0,0.2999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.3
0.0106,0.0106,0.7108,0.0,0.5,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.5
0.01,0.01,0.7114,0.0,0.6998106060606061,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.7
0.01,0.01,0.7114,0.0,0.7999526515151515,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.8
0.01,0.01,0.7114,0.0,0.896780303030303,,bp_synergy,composite,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.9
0.6199,0.6199,0.10150000000000003,0.0,0.09990530303030302,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.1
0.0175,0.0175,0.7039000000000001,0.0,0.29640151515151514,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.3
0.01,0.01,0.7114,0.0,0.4817708333333333,,bp_synergy,cap_ixy_hybrid_taylor,results/learning_rules/vgg16_cifar100/vgg16_cifar100_bp_synergy_e100_20260517_184428_13530257,789,0.5
