run_dir,layer_name,n_channels,n_patches,cos_mean,cos_std,abs_cos_mean,cos_p25,cos_p50,cos_p75,sigma_norm_mean,g_t_norm_mean
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p3_e100_20260514_132240_12873751,layer4.1.conv1,512,32768,-0.15243536233901978,0.05348007380962372,0.1525343954563141,-0.1894552856683731,-0.15364313125610352,-0.12199535220861435,0.05750231072306633,0.21285688877105713
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p3_e100_20260514_132240_12873751,layer4.1.conv2,512,32768,0.027175340801477432,0.06315232813358307,0.055518873035907745,-0.021107448264956474,0.025641607120633125,0.07226327806711197,0.004994913004338741,0.13966889679431915
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,conv1,64,131072,0.0001520588994026184,0.5139681696891785,0.43299761414527893,-0.4135303497314453,-0.0030877776443958282,0.3888116776943207,0.631804883480072,0.2437407672405243
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer1.0.conv1,64,131072,-0.017842186614871025,0.1308794468641281,0.10473832488059998,-0.09773049503564835,-0.019342169165611267,0.06501295417547226,0.09557259827852249,0.08562636375427246
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer1.0.conv2,64,131072,-0.0015785545110702515,0.07782554626464844,0.058246612548828125,-0.056614167988300323,-0.014646118506789207,0.03950875997543335,0.06453461199998856,0.05863700807094574
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer1.1.conv1,64,131072,0.01237933337688446,0.1058560162782669,0.08743814378976822,-0.059781309217214584,0.011029300279915333,0.09734655171632767,0.15726730227470398,0.08286283910274506
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer1.1.conv2,64,131072,0.002989057917147875,0.10860878229141235,0.08852458000183105,-0.0791792944073677,-0.010689356364309788,0.06536448746919632,0.016868045553565025,0.020273620262742043
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer2.0.conv1,128,131072,-0.012997107580304146,0.0811973586678505,0.0672040656208992,-0.06716752797365189,-0.01776178553700447,0.047564417123794556,0.1874779462814331,0.09230954945087433
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer2.0.conv2,128,131072,0.02346010133624077,0.13757258653640747,0.10835397243499756,-0.06391134858131409,0.022437121719121933,0.10498914867639542,0.05949823185801506,0.07362926751375198
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer2.0.downsample.0,128,131072,-0.034959230571985245,0.11152490973472595,0.08913089334964752,-0.09798316657543182,-0.028953779488801956,0.03406836465001106,0.023571770638227463,0.03318306431174278
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer2.1.conv1,128,131072,0.02296612784266472,0.10291018337011337,0.08186952769756317,-0.04254097864031792,0.025492627173662186,0.08558918535709381,0.17213720083236694,0.14554041624069214
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer2.1.conv2,128,131072,-0.005422932095825672,0.0695510134100914,0.054039690643548965,-0.05238405615091324,-0.000774113810621202,0.038857124745845795,0.01503262110054493,0.027306867763400078
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer3.0.conv1,256,131072,-0.02558239921927452,0.1065588966012001,0.08423509448766708,-0.08569152653217316,-0.018227573484182358,0.044215261936187744,0.24176499247550964,0.1357450932264328
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer3.0.conv2,256,131072,-0.01036044955253601,0.08050890266895294,0.0642869770526886,-0.06458893418312073,-0.005223657935857773,0.040655918419361115,0.07511058449745178,0.10020212084054947
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer3.0.downsample.0,256,131072,-0.005437412299215794,0.09748376160860062,0.07739235460758209,-0.06908939778804779,-0.007916586473584175,0.05637471005320549,0.028031814843416214,0.04922788590192795
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer3.1.conv1,256,131072,-0.008996781893074512,0.06654578447341919,0.05229600518941879,-0.05249606445431709,-0.0072495038621127605,0.030242791399359703,0.13356252014636993,0.18943852186203003
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer3.1.conv2,256,131072,-0.03227438032627106,0.05441658943891525,0.0504436157643795,-0.06799396127462387,-0.029008882120251656,0.00427956972271204,0.008616924285888672,0.04491035267710686
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer4.0.conv1,512,32768,-0.01219992060214281,0.05542120337486267,0.04586087167263031,-0.04965128377079964,-0.011297956109046936,0.024891018867492676,0.1403091996908188,0.19988691806793213
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer4.0.conv2,512,32768,-0.03825748339295387,0.07773876935243607,0.0723988264799118,-0.09467019140720367,-0.04631161317229271,0.01352370623499155,0.022301580756902695,0.12634582817554474
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer4.0.downsample.0,512,32768,0.00025319744599983096,0.060498546808958054,0.04778936505317688,-0.040298670530319214,0.0018356726504862309,0.038237668573856354,0.023441368713974953,0.07493788003921509
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer4.1.conv1,512,32768,-0.11218561232089996,0.052493590861558914,0.1135016605257988,-0.14416612684726715,-0.1122487336397171,-0.07963074743747711,0.052517879754304886,0.23292866349220276
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_134630_12873752,layer4.1.conv2,512,32768,0.036326974630355835,0.07601185888051987,0.06943599879741669,-0.018305353820323944,0.03921876847743988,0.09093460440635681,0.005429037380963564,0.16095969080924988
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,conv1,64,131072,0.0344664566218853,0.4803970754146576,0.39790600538253784,-0.3131679594516754,0.039090052247047424,0.47943854331970215,0.6664599776268005,0.22271446883678436
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer1.0.conv1,64,131072,0.009929468855261803,0.16749896109104156,0.1369394063949585,-0.11441829800605774,0.027229830622673035,0.1268632411956787,0.09207196533679962,0.07318664342164993
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer1.0.conv2,64,131072,0.010263261385262012,0.08652105927467346,0.06393484026193619,-0.030901556834578514,0.00820886343717575,0.06434566527605057,0.06781245768070221,0.04811700060963631
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer1.1.conv1,64,131072,0.0051686642691493034,0.09936913847923279,0.08186331391334534,-0.06055975332856178,0.022776715457439423,0.08816097676753998,0.15196502208709717,0.06572327017784119
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer1.1.conv2,64,131072,0.005665002390742302,0.07164645940065384,0.05625343695282936,-0.0569533035159111,0.004200737923383713,0.043561916798353195,0.011683677323162556,0.014339340850710869
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer2.0.conv1,128,131072,-0.026687413454055786,0.09045332670211792,0.07945099472999573,-0.09661591053009033,-0.035031214356422424,0.05192097648978233,0.2090798020362854,0.07573974132537842
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer2.0.conv2,128,131072,-0.0224246047437191,0.1123356968164444,0.08783768117427826,-0.08198340982198715,-0.01154835894703865,0.05075150728225708,0.05736339092254639,0.051242295652627945
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer2.0.downsample.0,128,131072,0.003247304819524288,0.10539695620536804,0.0836460068821907,-0.06770492345094681,0.007187223993241787,0.0758075937628746,0.028802378103137016,0.02730627730488777
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer2.1.conv1,128,131072,0.0027849129401147366,0.07507378607988358,0.06105075776576996,-0.04706703498959541,0.00652550021186471,0.05705149844288826,0.16900739073753357,0.10006342083215714
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer2.1.conv2,128,131072,0.025553308427333832,0.06543047726154327,0.05620716139674187,-0.021574893966317177,0.02764558047056198,0.07292268425226212,0.015212500467896461,0.027584830299019814
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer3.0.conv1,256,131072,-0.015600989572703838,0.08127923309803009,0.0633205771446228,-0.0647406205534935,-0.0065949782729148865,0.04430742189288139,0.2217167615890503,0.09946814924478531
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer3.0.conv2,256,131072,-0.01572098396718502,0.064028300344944,0.052756354212760925,-0.05467132478952408,-0.016604367643594742,0.027739746496081352,0.07551270723342896,0.08346426486968994
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer3.0.downsample.0,256,131072,-0.010585879907011986,0.09583192318677902,0.07615883648395538,-0.07563231885433197,-0.011459136381745338,0.04644389823079109,0.026038477197289467,0.03443142771720886
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer3.1.conv1,256,131072,-0.0073743234388530254,0.057014454156160355,0.04504813998937607,-0.041832227259874344,-0.009758125990629196,0.024281095713377,0.1298748403787613,0.16694918274879456
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer3.1.conv2,256,131072,-0.02275959774851799,0.05147532746195793,0.04491834342479706,-0.05736352130770683,-0.02282477170228958,0.012190164066851139,0.008036538027226925,0.043559662997722626
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer4.0.conv1,512,32768,-0.026253674179315567,0.06428586691617966,0.05554555356502533,-0.06725449115037918,-0.026446186006069183,0.017437320202589035,0.13542874157428741,0.17817741632461548
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer4.0.conv2,512,32768,-0.03372082859277725,0.07353010773658752,0.06775309145450592,-0.08248259127140045,-0.04044608399271965,0.018514949828386307,0.0219356007874012,0.10792045295238495
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer4.0.downsample.0,512,32768,-0.007930654101073742,0.06394500285387039,0.05139535665512085,-0.050475914031267166,-0.009337808936834335,0.036129266023635864,0.022023377940058708,0.06569890677928925
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer4.1.conv1,512,32768,-0.13598012924194336,0.0609208345413208,0.13718421757221222,-0.17941826581954956,-0.13861829042434692,-0.09946395456790924,0.0536826029419899,0.21292206645011902
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam1_e100_20260514_135356_12873754,layer4.1.conv2,512,32768,0.019648289307951927,0.06500200927257538,0.05234067887067795,-0.022290635854005814,0.014424072578549385,0.05804123729467392,0.005379896145313978,0.1534457951784134
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,conv1,64,131072,0.034479156136512756,0.5838692784309387,0.5125235319137573,-0.44182494282722473,-0.03403694927692413,0.5962522029876709,0.7012684345245361,0.2511199712753296
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer1.0.conv1,64,131072,-0.01224326528608799,0.1482839584350586,0.11808153241872787,-0.09745647013187408,-0.013619203120470047,0.08645570278167725,0.10815149545669556,0.07883081585168839
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer1.0.conv2,64,131072,0.021693984046578407,0.09124456346035004,0.0780961886048317,-0.037134867161512375,0.03685518354177475,0.07894594967365265,0.07259397208690643,0.05251467600464821
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer1.1.conv1,64,131072,0.03566582500934601,0.13624075055122375,0.12292040884494781,-0.07280881702899933,0.0668235719203949,0.15280507504940033,0.17920298874378204,0.06315719336271286
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer1.1.conv2,64,131072,-0.02294141799211502,0.10656319558620453,0.08779226988554001,-0.09450875222682953,-0.027077367529273033,0.042198553681373596,0.015117913484573364,0.015484697185456753
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer2.0.conv1,128,131072,-0.018847543746232986,0.09078427404165268,0.07795803993940353,-0.08371711522340775,-0.030992301180958748,0.04301348328590393,0.19556206464767456,0.07006176561117172
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer2.0.conv2,128,131072,0.002629023976624012,0.12523403763771057,0.09974486380815506,-0.07815073430538177,0.0060083759017288685,0.0891278088092804,0.06189434230327606,0.04748603701591492
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer2.0.downsample.0,128,131072,-0.047755587846040726,0.14444531500339508,0.12191475182771683,-0.15090011060237885,-0.04052777960896492,0.049436330795288086,0.02707844041287899,0.02479875274002552
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer2.1.conv1,128,131072,0.010036987252533436,0.08514480292797089,0.06712299585342407,-0.033976152539253235,0.010682223364710808,0.056890275329351425,0.1761431097984314,0.10764130204916
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer2.1.conv2,128,131072,0.00979482289403677,0.07433771342039108,0.061762675642967224,-0.04495229572057724,0.010242102667689323,0.06382686644792557,0.017457012087106705,0.028441257774829865
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer3.0.conv1,256,131072,-0.011141136288642883,0.0975031703710556,0.07606423646211624,-0.06765583157539368,-0.009222876280546188,0.05266167223453522,0.23839592933654785,0.11282984167337418
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer3.0.conv2,256,131072,-0.017450470477342606,0.09447826445102692,0.07661019265651703,-0.0786181390285492,-0.018477218225598335,0.04088309407234192,0.0763440728187561,0.09506687521934509
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer3.0.downsample.0,256,131072,-0.018741505220532417,0.11177189648151398,0.08993875980377197,-0.09096155315637589,-0.022668974474072456,0.05547293275594711,0.03317047655582428,0.039094626903533936
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer3.1.conv1,256,131072,-0.028129011392593384,0.06262380629777908,0.05662297457456589,-0.0691874697804451,-0.037563256919384,0.008715162985026836,0.13834376633167267,0.18542519211769104
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer3.1.conv2,256,131072,-0.02360687404870987,0.058234941214323044,0.05206580087542534,-0.06696707010269165,-0.03153593838214874,0.01971815899014473,0.009068937040865421,0.04303709417581558
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer4.0.conv1,512,32768,-0.0038469466380774975,0.07396169006824493,0.05833752080798149,-0.05122258514165878,-0.005926935467869043,0.04087133705615997,0.1260083168745041,0.1834663599729538
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer4.0.conv2,512,32768,-0.05049686133861542,0.0891636312007904,0.08663232624530792,-0.11759506165981293,-0.05933729559183121,0.0157674141228199,0.022060155868530273,0.11693823337554932
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer4.0.downsample.0,512,32768,0.00924398098140955,0.08687104284763336,0.07102765887975693,-0.05234920233488083,0.006098024547100067,0.07411487400531769,0.023312024772167206,0.06775668263435364
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer4.1.conv1,512,32768,-0.15936599671840668,0.0535968579351902,0.15944591164588928,-0.19557560980319977,-0.162793830037117,-0.1217995434999466,0.05659620463848114,0.22770273685455322
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_102620_12873738,layer4.1.conv2,512,32768,0.0272345133125782,0.05850822851061821,0.05291024222970009,-0.013542002998292446,0.030043378472328186,0.06735850870609283,0.005267707630991936,0.15210369229316711
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,conv1,64,131072,0.01771397888660431,0.5522578358650208,0.4563825726509094,-0.42943820357322693,0.04285756126046181,0.42380303144454956,0.723529040813446,0.31160885095596313
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer1.0.conv1,64,131072,-0.006656107492744923,0.15002338588237762,0.12310871481895447,-0.09416476637125015,-0.024931427091360092,0.10259664058685303,0.10966936498880386,0.09035395085811615
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer1.0.conv2,64,131072,0.011105168610811234,0.07871552556753159,0.0592506118118763,-0.046318333595991135,0.008289385586977005,0.052582960575819016,0.0831017717719078,0.07130829989910126
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer1.1.conv1,64,131072,0.02985440008342266,0.087613046169281,0.07497841119766235,-0.01591547578573227,0.0382193848490715,0.09154899418354034,0.17656108736991882,0.09822776913642883
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer1.1.conv2,64,131072,-0.0014002465177327394,0.10161378979682922,0.0855851024389267,-0.08403763920068741,0.007041252683848143,0.06783474236726761,0.010674934834241867,0.014126786962151527
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer2.0.conv1,128,131072,0.0076380507089197636,0.10085725039243698,0.08231383562088013,-0.06419897824525833,0.0034678089432418346,0.07647594064474106,0.2276248037815094,0.10129199177026749
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer2.0.conv2,128,131072,-0.019665248692035675,0.10128803551197052,0.07995077967643738,-0.08194775879383087,-0.021870020776987076,0.042462050914764404,0.06462595611810684,0.05636143684387207
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer2.0.downsample.0,128,131072,-0.006339067593216896,0.13125582039356232,0.10434446483850479,-0.09398740530014038,0.0024015652015805244,0.07961459457874298,0.03404795005917549,0.03581119701266289
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer2.1.conv1,128,131072,0.03592870384454727,0.0886167362332344,0.0784311294555664,-0.027426959946751595,0.03610912710428238,0.10254708677530289,0.18325074017047882,0.14452628791332245
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer2.1.conv2,128,131072,-0.009995419532060623,0.10405988246202469,0.08534301817417145,-0.07984475046396255,-0.023318808525800705,0.0634603202342987,0.01840152032673359,0.03228805959224701
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer3.0.conv1,256,131072,-0.03905032202601433,0.10503794997930527,0.09123072773218155,-0.10912325978279114,-0.04376908764243126,0.028373096138238907,0.22799399495124817,0.1404488980770111
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer3.0.conv2,256,131072,0.003742137923836708,0.0714249387383461,0.055513981729745865,-0.04206885024905205,0.0012827387545257807,0.04732028767466545,0.0775429978966713,0.10961423069238663
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer3.0.downsample.0,256,131072,-0.015608417801558971,0.11572673916816711,0.09199867397546768,-0.09034053981304169,-0.009948606602847576,0.05884391814470291,0.031970586627721786,0.05251282453536987
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer3.1.conv1,256,131072,0.02419489622116089,0.05750194191932678,0.05087815225124359,-0.018151994794607162,0.02824746072292328,0.06608293205499649,0.13789428770542145,0.21142138540744781
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer3.1.conv2,256,131072,0.015115422196686268,0.05307973548769951,0.04333881288766861,-0.017688864842057228,0.012936705723404884,0.04863058403134346,0.009443388320505619,0.048357076942920685
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer4.0.conv1,512,32768,-0.011045248247683048,0.06786299496889114,0.055045437067747116,-0.055498361587524414,-0.01369001716375351,0.029975082725286484,0.12744538486003876,0.20594669878482819
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer4.0.conv2,512,32768,-0.027821775525808334,0.07283376157283783,0.0644712820649147,-0.07959333807229996,-0.03425629436969757,0.01651141047477722,0.02253817394375801,0.1261170208454132
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer4.0.downsample.0,512,32768,-0.0026055925991386175,0.07400897890329361,0.060449935495853424,-0.05728747323155403,-0.0035714562982320786,0.04739157855510712,0.023139111697673798,0.07786828279495239
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer4.1.conv1,512,32768,-0.13535329699516296,0.049945633858442307,0.1355658620595932,-0.17102965712547302,-0.13668286800384521,-0.10360363125801086,0.05946149304509163,0.24130207300186157
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p03_e100_20260514_103326_12873739,layer4.1.conv2,512,32768,0.027252493426203728,0.06795760989189148,0.05878134071826935,-0.018834548071026802,0.02732444554567337,0.07607021927833557,0.005134951323270798,0.15695682168006897
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,conv1,64,131072,0.07960067689418793,0.4882260859012604,0.42295098304748535,-0.29602375626564026,0.11310619860887527,0.4948955178260803,0.6831297874450684,0.1381579339504242
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer1.0.conv1,64,131072,-0.02317720279097557,0.22877193987369537,0.17874382436275482,-0.14421723783016205,0.01172218844294548,0.1263686865568161,0.10606509447097778,0.0646047294139862
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer1.0.conv2,64,131072,0.04171202704310417,0.11432252079248428,0.09816610813140869,-0.03646356239914894,0.04689284786581993,0.1055818721652031,0.07370035350322723,0.04801766574382782
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer1.1.conv1,64,131072,0.0065575847402215,0.123013436794281,0.1025463342666626,-0.10840290784835815,0.01902191713452339,0.10055355727672577,0.18095967173576355,0.059886544942855835
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer1.1.conv2,64,131072,0.0077878208830952644,0.1145632341504097,0.09275487065315247,-0.07448769360780716,-0.001926580909639597,0.07098376750946045,0.015201888978481293,0.012019285000860691
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer2.0.conv1,128,131072,-0.0014817023184150457,0.11293142288923264,0.09431852400302887,-0.0845310389995575,-0.01952345483005047,0.08637761324644089,0.19293805956840515,0.06602590531110764
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer2.0.conv2,128,131072,0.0166253000497818,0.11867627501487732,0.09278609603643417,-0.06350533664226532,0.013235381804406643,0.07787901163101196,0.06069812923669815,0.042627956718206406
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer2.0.downsample.0,128,131072,-0.05342642590403557,0.15006934106349945,0.1296079009771347,-0.1688435822725296,-0.055926740169525146,0.04661213979125023,0.02650892175734043,0.022665981203317642
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer2.1.conv1,128,131072,0.04282350838184357,0.08469496667385101,0.07661175727844238,-0.018282180652022362,0.05183911323547363,0.09502663463354111,0.1762463003396988,0.10716377198696136
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer2.1.conv2,128,131072,0.01674572192132473,0.08113854378461838,0.06645695120096207,-0.045404840260744095,0.015045849606394768,0.07014654576778412,0.017557116225361824,0.02690594643354416
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer3.0.conv1,256,131072,-0.053463611751794815,0.09922074526548386,0.09081614762544632,-0.1195734441280365,-0.053943388164043427,0.009079357609152794,0.23822742700576782,0.10099709033966064
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer3.0.conv2,256,131072,-0.012204470112919807,0.07462436705827713,0.05842796340584755,-0.05283612012863159,-0.012156045995652676,0.037898171693086624,0.07863607257604599,0.08103176206350327
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer3.0.downsample.0,256,131072,-0.021793385967612267,0.11420325189828873,0.09490109980106354,-0.10751587152481079,-0.02009432204067707,0.06644938886165619,0.03276246041059494,0.03618570789694786
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer3.1.conv1,256,131072,-0.006513042841106653,0.06032167375087738,0.047980062663555145,-0.044139664620161057,-0.004129819571971893,0.0355382114648819,0.13867345452308655,0.165675550699234
results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_tard_lam0p1_e100_20260514_105713_12873740,layer3.1.conv2,256,131072,0.009867298416793346,0.053883396089076996,0.04316597431898117,-0.028404265642166138,0.007748343050479889,0.04539043456315994,0.008668414317071438,0.040429361164569855
